sample	unclassified-seq_SRR5221635	unclassified-seq_SRR5221636	unclassified-seq_SRR5221637	unclassified-seq_SRR5221638	unclassified-seq_SRR5221639	unclassified-seq_SRR5221640	unclassified-seq_SRR5221641	unclassified-seq_SRR5221642	unclassified-seq_SRR5221643	unclassified-seq_SRR5221644	unclassified-seq_SRR5221645	unclassified-seq_SRR5221646	unclassified-seq_SRR5221647	unclassified-seq_SRR5221648	unclassified-seq_SRR5221649	unclassified-seq_SRR5221650	unclassified-seq_SRR5221651	unclassified-seq_SRR5221652	unclassified-seq_SRR5221653	unclassified-seq_SRR5221654	unclassified-seq_SRR5221655	unclassified-seq_SRR5221656	unclassified-seq_SRR5221657	unclassified-seq_SRR5221658	unclassified-seq_SRR5221659	unclassified-seq_SRR5221660	unclassified-seq_SRR5221661	unclassified-seq_SRR5221662	unclassified-seq_SRR5221663	unclassified-seq_SRR5221664	unclassified-seq_SRR5221665	unclassified-seq_SRR5221666	unclassified-seq_SRR5221667	unclassified-seq_SRR5221668	unclassified-seq_SRR5221669	unclassified-seq_SRR5221670	unclassified-seq_SRR5221671	unclassified-seq_SRR5221672	unclassified-seq_SRR5221673	unclassified-seq_SRR5221674	unclassified-seq_SRR5221675	unclassified-seq_SRR5221676	unclassified-seq_SRR5221677	unclassified-seq_SRR5221678	unclassified-seq_SRR5221679	unclassified-seq_SRR5221680	unclassified-seq_SRR5221681	unclassified-seq_SRR5221683	unclassified-seq_SRR5221684	unclassified-seq_SRR5221685	unclassified-seq_SRR5221686	unclassified-seq_SRR5221687	unclassified-seq_SRR5221688	unclassified-seq_SRR5221689	unclassified-seq_SRR5221690	unclassified-seq_SRR5221691	unclassified-seq_SRR5221692	unclassified-seq_SRR5221693	unclassified-seq_SRR5221694	unclassified-seq_SRR5221695	unclassified-seq_SRR5221696	unclassified-seq_SRR5221697	unclassified-seq_SRR5221698	unclassified-seq_SRR5221700	unclassified-seq_SRR5221701	unclassified-seq_SRR5221702	unclassified-seq_SRR5221704	unclassified-seq_SRR5221705	unclassified-seq_SRR5221706	unclassified-seq_SRR5221707	unclassified-seq_SRR5221708	unclassified-seq_SRR5221709	unclassified-seq_SRR5221710	unclassified-seq_SRR5221711	unclassified-seq_SRR5221712	unclassified-seq_SRR5221713	unclassified-seq_SRR5221714	unclassified-seq_SRR5221715	unclassified-seq_SRR5221716	unclassified-seq_SRR5221717	unclassified-seq_SRR5221718	unclassified-seq_SRR5221719	unclassified-seq_SRR5221720	unclassified-seq_SRR5221721	unclassified-seq_SRR5221722	unclassified-seq_SRR5221723	unclassified-seq_SRR5221724	unclassified-seq_SRR5221725	unclassified-seq_SRR5221726	unclassified-seq_SRR5221727	unclassified-seq_SRR5221728	unclassified-seq_SRR5221729	unclassified-seq_SRR5221730	unclassified-seq_SRR5221731	unclassified-seq_SRR5221732	unclassified-seq_SRR5221733	unclassified-seq_SRR5221734	unclassified-seq_SRR5221735	unclassified-seq_SRR5221736	unclassified-seq_SRR5221737	unclassified-seq_SRR5221738	unclassified-seq_SRR5221740	unclassified-seq_SRR5221741	unclassified-seq_SRR5221742	unclassified-seq_SRR5221743	unclassified-seq_SRR5221744	unclassified-seq_SRR5221745	unclassified-seq_SRR5221746	unclassified-seq_SRR5221747	unclassified-seq_SRR5221748	unclassified-seq_SRR5221749	unclassified-seq_SRR5221750	unclassified-seq_SRR5221751	unclassified-seq_SRR5221752	unclassified-seq_SRR5221753	unclassified-seq_SRR5221754	unclassified-seq_SRR5221755	unclassified-seq_SRR5221756	unclassified-seq_SRR5221757	unclassified-seq_SRR5221758
unclassified-seq_SRR5221661	0.0421241	0.0414916	0.0431711	0.0422079	0.0423727	0.0430341	0.0425749	0.0419697	0.0419556	0.0435472	0.041841	0.0425459	0.0434606	0.0425206	0.0430988	0.0426511	0.042724	0.0427386	0.0420565	0.0425079	0.0427422	0.0417479	0.0429603	0.042786	0.0419644	0.0414985	0.0	0.0388799	0.041142	0.042896	0.0415994	0.0418956	0.03957	0.0404095	0.0398974	0.0423188	0.0430193	0.0421116	0.0417654	0.042133	0.0422364	0.0415437	0.0427331	0.0420601	0.0430784	0.0418815	0.0433669	0.04247	0.0422025	0.0427532	0.0420016	0.0417216	0.043307	0.041885	0.0427057	0.0421526	0.0426021	0.0417619	0.0425332	0.0416622	0.0427623	0.0421294	0.0419591	0.0429144	0.0425097	0.0419786	0.0430859	0.0415107	0.04247	0.0422508	0.0439444	0.0425912	0.042344	0.042724	0.0419079	0.0416761	0.0419467	0.0424123	0.0421241	0.0430396	0.0425368	0.0422472	0.0422508	0.0417391	0.042564	0.0424718	0.0422955	0.042673	0.041885	0.0444025	0.0429677	0.0421829	0.0416116	0.0421971	0.0420849	0.0431266	0.0429567	0.0437611	0.0427203	0.0428629	0.0429254	0.0426166	0.0419097	0.0423314	0.0422919	0.0435566	0.0439827	0.0424177	0.0420157	0.0424989	0.0427568	0.0427021	0.0435472	0.0426966	0.0413274	0.0416622	0.0421437	0.041575	0.0430322	0.0426857
unclassified-seq_SRR5221662	0.0401013	0.0415263	0.0429272	0.0420122	0.0417882	0.0420016	0.0412466	0.0417619	0.0396245	0.0430581	0.0419733	0.041885	0.0425713	0.0417584	0.0421936	0.0412895	0.0418691	0.0425007	0.0399104	0.0411934	0.0418498	0.040821	0.0408227	0.0421116	0.0416238	0.0411267	0.0388799	0.0	0.0410482	0.0403217	0.0411523	0.0403879	0.0385676	0.0390314	0.0382229	0.0412878	0.0414154	0.0415663	0.0409225	0.0413809	0.0397695	0.0413636	0.0410516	0.0407234	0.0423511	0.0414223	0.0418709	0.0424087	0.0421205	0.0415194	0.0410227	0.0417199	0.0426148	0.040013	0.0408042	0.0402854	0.0419963	0.0398942	0.04097	0.0408092	0.0426639	0.0404477	0.0407604	0.042344	0.0415263	0.0407284	0.0410125	0.0410959	0.0409734	0.0411677	0.0426802	0.0415263	0.0414656	0.0415385	0.0408447	0.0406512	0.0426184	0.0400277	0.0417409	0.0415559	0.0422257	0.0413981	0.0415003	0.0408717	0.0413326	0.0410227	0.0415055	0.0426275	0.0413791	0.0410652	0.0413481	0.041509	0.0403929	0.0401357	0.0411403	0.0419945	0.0413153	0.0439769	0.0413033	0.0420423	0.0420477	0.0412311	0.0408329	0.0408514	0.041386	0.0414483	0.0421312	0.041142	0.0410295	0.04097	0.040601	0.0420388	0.0418621	0.0408599	0.0402772	0.0406848	0.0409972	0.0406948	0.0431229	0.0409632
unclassified-seq_SRR5221663	0.0434813	0.0432772	0.0446161	0.0439616	0.0442974	0.044899	0.0441772	0.0437174	0.0436378	0.0450588	0.0433575	0.0442916	0.0447087	0.0442024	0.0446594	0.0444807	0.0439329	0.0442741	0.043212	0.0438163	0.0444318	0.0436114	0.0440788	0.0443382	0.0440499	0.0429162	0.041142	0.0410482	0.0	0.044278	0.0426384	0.0434606	0.0413016	0.0419591	0.0414587	0.0438984	0.044624	0.0433762	0.0432567	0.0439712	0.0434512	0.0433706	0.0447305	0.043455	0.0445198	0.0434325	0.0446614	0.0440365	0.0435811	0.0441637	0.0435057	0.0438774	0.0441096	0.0436189	0.0437859	0.0438583	0.0437004	0.0437004	0.0442993	0.0433033	0.0443908	0.0436662	0.0433239	0.0446102	0.0441231	0.0436057	0.0446929	0.0433837	0.043952	0.0437935	0.0454646	0.0438965	0.0435963	0.0440499	0.043763	0.0434757	0.0437079	0.0435076	0.0441444	0.0444435	0.0439137	0.0439042	0.0439712	0.0436227	0.0437821	0.0443869	0.0439635	0.0442916	0.0435963	0.0454401	0.0442877	0.0437668	0.0432381	0.0440307	0.043887	0.0444357	0.0441791	0.0450367	0.0442857	0.0439731	0.0447166	0.0441521	0.0431025	0.0446456	0.0440595	0.0450548	0.0450027	0.0440288	0.0434963	0.0443811	0.0441579	0.0440249	0.0451712	0.0439673	0.0428997	0.0430378	0.0436057	0.0432194	0.0443538	0.0439175
unclassified-seq_SRR5221664	0.0394804	0.0418621	0.0447463	0.0435944	0.042564	0.0431414	0.0418744	0.0439654	0.0395364	0.0440711	0.0434475	0.0429309	0.0436909	0.043084	0.0423889	0.0415872	0.0422096	0.043307	0.0403036	0.0418234	0.0426566	0.0415159	0.0408852	0.0434493	0.042808	0.0425495	0.042896	0.0403217	0.044278	0.0	0.0398083	0.0373329	0.0413636	0.0410142	0.0398439	0.0422061	0.0409632	0.0428391	0.0416919	0.041998	0.0400751	0.0423853	0.0409496	0.0407856	0.043566	0.0431044	0.0417304	0.0433687	0.0439252	0.0412397	0.0425604	0.0429052	0.043455	0.0397033	0.040335	0.0401685	0.0433407	0.0399885	0.0419114	0.0417759	0.0441309	0.0403763	0.0414085	0.0430544	0.0425043	0.041892	0.040668	0.0422669	0.0411626	0.0428336	0.0426093	0.0421971	0.043395	0.0419273	0.0409293	0.0413567	0.0443986	0.0390486	0.0429585	0.0417356	0.0428226	0.0425985	0.0428685	0.0413964	0.0420778	0.0412981	0.0423565	0.0440865	0.0423781	0.0398018	0.0402772	0.0429272	0.0418005	0.0398714	0.04224	0.0427003	0.0422722	0.045141	0.0415159	0.043502	0.0422633	0.0412225	0.0415907	0.0409157	0.0422007	0.0410074	0.0422239	0.0405442	0.0427258	0.0418251	0.0401899	0.0424916	0.0429806	0.0406027	0.0403267	0.0415228	0.0415159	0.0417742	0.0444592	0.0417637
unclassified-seq_SRR5221665	0.0414535	0.0414535	0.0425713	0.0423404	0.0422543	0.0425676	0.0424772	0.041535	0.0409989	0.0435528	0.0420299	0.0425115	0.0428574	0.0424664	0.0429843	0.0426439	0.0423673	0.0423817	0.0418656	0.042133	0.0425713	0.0417321	0.0423493	0.0425224	0.0416046	0.0416936	0.0415994	0.0411523	0.0426384	0.0398083	0.0	0.0390251	0.0412397	0.0420583	0.0417129	0.0421098	0.0429917	0.0414916	0.0413257	0.041968	0.0411917	0.0414725	0.0424339	0.0425332	0.0431544	0.0418691	0.0430138	0.0425079	0.0423691	0.0426402	0.041952	0.0419008	0.0428886	0.0417304	0.0425043	0.0421739	0.0422221	0.0420087	0.0427477	0.0416255	0.0421597	0.0420051	0.0417496	0.0434569	0.0422382	0.041412	0.0435963	0.0414916	0.042713	0.0417584	0.0436511	0.0421704	0.0422686	0.0423117	0.0421615	0.0416814	0.0415907	0.0419874	0.0422454	0.0430877	0.0422937	0.0422382	0.0421739	0.0416552	0.0422257	0.0424646	0.0425151	0.0425713	0.041841	0.0442004	0.0427459	0.0418586	0.0412947	0.0423063	0.0422204	0.0430267	0.042479	0.0433126	0.042633	0.0424519	0.0429953	0.0424772	0.041885	0.0425097	0.0423799	0.04338	0.0437288	0.0427422	0.0417286	0.0425894	0.0429898	0.0425876	0.0436871	0.0426802	0.0411831	0.0416954	0.0421918	0.0412294	0.0431359	0.0421258
unclassified-seq_SRR5221666	0.040134	0.0413498	0.0436454	0.0422686	0.041629	0.0424303	0.0417111	0.042808	0.0398083	0.0437155	0.0426257	0.0423763	0.0427495	0.0424393	0.0423781	0.0417935	0.0421579	0.0425731	0.0403532	0.0414033	0.0425549	0.0413757	0.0409022	0.0427513	0.042335	0.0417514	0.0418956	0.0403879	0.0434606	0.0373329	0.0390251	0.0	0.0407772	0.0412758	0.0401603	0.041575	0.0418005	0.0420565	0.0413446	0.041509	0.0400375	0.0421811	0.0416098	0.0408278	0.0432474	0.0423565	0.0421829	0.0426239	0.0427459	0.041575	0.0417181	0.0424465	0.0429419	0.0403714	0.0405076	0.04033	0.0425043	0.0402788	0.0416657	0.041226	0.0428758	0.0400522	0.0415385	0.0425477	0.0419379	0.0413481	0.0413429	0.0412397	0.0412397	0.0420867	0.0428941	0.0416831	0.0427641	0.0419644	0.0409853	0.0410431	0.0431618	0.0399967	0.04224	0.0415733	0.0426402	0.0418075	0.0419786	0.0408109	0.041783	0.0415419	0.0416377	0.0432436	0.0418286	0.0414362	0.0412861	0.0425477	0.0411352	0.04033	0.0416971	0.0424682	0.0418797	0.0442043	0.0415611	0.0430138	0.0425785	0.0415733	0.0415576	0.0411951	0.0419344	0.0416029	0.0425079	0.0410618	0.0421276	0.041848	0.0410806	0.0419626	0.0428501	0.0410091	0.0401734	0.0409955	0.0409649	0.0412689	0.043534	0.0414933
unclassified-seq_SRR5221667	0.0408954	0.0409191	0.0426548	0.0418903	0.0418956	0.0421829	0.0417304	0.0415246	0.0402722	0.0429144	0.0417164	0.0419202	0.0423745	0.0417689	0.0426766	0.0416919	0.0419768	0.0424033	0.0404477	0.0415159	0.0421419	0.0410465	0.0413067	0.0421187	0.0416464	0.0411574	0.03957	0.0385676	0.0413016	0.0413636	0.0412397	0.0407772	0.0	0.0387728	0.0359226	0.041476	0.041848	0.041783	0.0413257	0.0417146	0.0409056	0.0410414	0.0417181	0.0412002	0.0424015	0.0415107	0.0423475	0.0424844	0.0419397	0.0414552	0.0412122	0.0413446	0.0426584	0.0408413	0.0413947	0.040789	0.0418286	0.040451	0.0415907	0.0412414	0.0420087	0.0408599	0.0413188	0.042819	0.0417795	0.0408447	0.0416971	0.040816	0.0417672	0.0414899	0.042755	0.0414933	0.0417742	0.0416273	0.0411438	0.0409853	0.0420441	0.0407991	0.0418427	0.0418023	0.0422597	0.0414483	0.0413136	0.0410346	0.0416884	0.0415454	0.041622	0.0427148	0.04179	0.0426039	0.0418128	0.0415333	0.0406295	0.0409598	0.0410618	0.0423799	0.0415802	0.0436757	0.0416866	0.0424321	0.0422436	0.0417724	0.0410023	0.0417304	0.0417251	0.0427714	0.0430877	0.0415872	0.0414725	0.0416377	0.0419662	0.0418234	0.042755	0.0412723	0.0409174	0.0409428	0.0411113	0.0410346	0.0430507	0.0413809
unclassified-seq_SRR5221668	0.0409462	0.0417199	0.0434456	0.0426802	0.0421864	0.0423961	0.0422669	0.0424465	0.0403036	0.0438297	0.042326	0.0424375	0.0431155	0.0423655	0.04247	0.0421561	0.0421152	0.0426475	0.0410516	0.0418568	0.0423134	0.0414621	0.0413843	0.0429843	0.0425115	0.0417199	0.0404095	0.0390314	0.0419591	0.0410142	0.0420583	0.0412758	0.0387728	0.0	0.0389064	0.0418515	0.0420619	0.0423063	0.0412637	0.0416761	0.0405076	0.0418286	0.0418163	0.0413964	0.0432474	0.0425604	0.0428281	0.0427696	0.0427076	0.0421918	0.0416691	0.0419538	0.0430563	0.0411438	0.0413343	0.0407974	0.0420654	0.0407318	0.0416849	0.0413136	0.0428997	0.0413757	0.0414569	0.0432772	0.0423583	0.0413895	0.0420672	0.0412551	0.0417777	0.0417111	0.0427659	0.0419008	0.0425242	0.0419803	0.0417882	0.0413601	0.0425242	0.0410652	0.0420849	0.0418885	0.0429346	0.0419874	0.0422025	0.0414656	0.0417286	0.0417461	0.0420903	0.0430951	0.0418973	0.0420016	0.0421472	0.0422543	0.041055	0.0409598	0.0417637	0.0428997	0.0420903	0.0442469	0.0419821	0.0429843	0.04247	0.0417444	0.0415785	0.0414968	0.0417847	0.0422686	0.042964	0.0417234	0.0420636	0.0418199	0.0415263	0.0427221	0.0432455	0.0415628	0.0409225	0.0412294	0.0420051	0.041412	0.0434287	0.0419185
unclassified-seq_SRR5221669	0.0403465	0.0413257	0.0435774	0.0421918	0.0419644	0.0424267	0.0418093	0.0425097	0.0399511	0.0433594	0.0421918	0.0418762	0.0433631	0.0419697	0.0423979	0.0413619	0.0418216	0.0427221	0.0403647	0.0412912	0.0420193	0.0412466	0.041113	0.0427934	0.0420016	0.041528	0.0398974	0.0382229	0.0414587	0.0398439	0.0417129	0.0401603	0.0359226	0.0389064	0.0	0.0414241	0.0413895	0.0416569	0.0410516	0.0412998	0.04072	0.0422991	0.0414016	0.0406228	0.0429383	0.0419963	0.0420743	0.0425459	0.0424123	0.0412517	0.0414743	0.0419573	0.0423314	0.0399185	0.0407537	0.0403846	0.0421419	0.0403118	0.0413878	0.0410891	0.0431711	0.0400016	0.0410823	0.0417356	0.0414777	0.0410686	0.0412208	0.0415159	0.0404726	0.0417216	0.0428263	0.0415107	0.0420903	0.0416989	0.0402871	0.0406412	0.0426166	0.0395476	0.0417724	0.0414708	0.0424051	0.0417953	0.0418462	0.0402656	0.0413239	0.0409327	0.0416482	0.0432846	0.0412328	0.0415593	0.0411096	0.0420104	0.0408954	0.0399429	0.0414725	0.0424195	0.0414171	0.0439061	0.0416081	0.0421401	0.0423583	0.0413722	0.0412157	0.0410346	0.0414535	0.0413274	0.0427021	0.0402228	0.0415559	0.0418744	0.040373	0.0420814	0.0424736	0.0405993	0.0398958	0.0406713	0.040914	0.0412895	0.0434212	0.0413981
unclassified-seq_SRR5221670	0.0413981	0.041945	0.0432977	0.0421793	0.0421829	0.0427039	0.0426602	0.0423853	0.0411318	0.0435755	0.0428391	0.0423619	0.0433912	0.0426057	0.0425296	0.0422901	0.0422418	0.043147	0.0417917	0.0421793	0.0428171	0.0412826	0.041945	0.0428685	0.0424339	0.0418867	0.0423188	0.0412878	0.0438984	0.0422061	0.0421098	0.041575	0.041476	0.0418515	0.0414241	0.0	0.0397307	0.039912	0.0412586	0.0416954	0.0411284	0.0418867	0.042344	0.041915	0.0427568	0.0414639	0.0422364	0.0426075	0.0425549	0.0424015	0.0422186	0.0423152	0.0433931	0.0412088	0.0419715	0.0411831	0.0427422	0.0413429	0.0421686	0.0411062	0.0424465	0.0411284	0.0419662	0.0426602	0.0424628	0.0418885	0.0422686	0.041885	0.0421365	0.0420406	0.0438335	0.0421526	0.0417199	0.0415524	0.041142	0.041142	0.0417865	0.0409344	0.0424808	0.0423278	0.0426057	0.041885	0.0417935	0.0411096	0.0423332	0.0422973	0.0424754	0.0433687	0.0424682	0.0429659	0.0422275	0.0418779	0.0417059	0.0414362	0.0417567	0.042786	0.0422418	0.0442877	0.0423763	0.0428629	0.0432455	0.0424754	0.0419397	0.0422329	0.0425948	0.0431544	0.0434437	0.0423907	0.0418744	0.0424934	0.0421633	0.0424519	0.0431655	0.0421241	0.0403102	0.0403036	0.0413205	0.0416674	0.0434475	0.0417689
unclassified-seq_SRR5221671	0.0408954	0.0424501	0.0441366	0.043134	0.0431247	0.043084	0.0429217	0.0437136	0.0407991	0.0444162	0.0435415	0.0431544	0.0438946	0.0435604	0.0431025	0.0429125	0.0431934	0.0432716	0.0417006	0.0425586	0.0431823	0.0423925	0.0421971	0.0436662	0.0435415	0.0426039	0.0430193	0.0414154	0.044624	0.0409632	0.0429917	0.0418005	0.041848	0.0420619	0.0413895	0.0397307	0.0	0.0400163	0.0417041	0.0424213	0.0409462	0.0431711	0.0421971	0.0420051	0.0435868	0.0430415	0.0430803	0.0438468	0.0438259	0.0424267	0.0428464	0.0434006	0.0439539	0.0407991	0.0416814	0.0410908	0.0433837	0.0415176	0.0425985	0.0421419	0.04338	0.0412551	0.0420441	0.0435001	0.0431025	0.0420583	0.0420974	0.042274	0.0425803	0.042841	0.0436095	0.0430378	0.0424664	0.0415037	0.0413515	0.0413463	0.0430175	0.0404843	0.0432213	0.0424069	0.0433332	0.0424195	0.0428501	0.0419185	0.0428117	0.0424429	0.0431247	0.0443402	0.0429346	0.0421152	0.0423493	0.0432902	0.0419467	0.0413326	0.0427039	0.0433108	0.0425749	0.0450287	0.0428208	0.0439578	0.0430119	0.0428062	0.0423404	0.0422704	0.0424249	0.0423583	0.0433893	0.0423117	0.043023	0.0425948	0.0416534	0.0428685	0.0437364	0.0419609	0.040297	0.0406429	0.0415628	0.0423583	0.0442896	0.042662
unclassified-seq_SRR5221672	0.042274	0.0422848	0.0433108	0.0422382	0.042885	0.0431433	0.0428721	0.0421757	0.0419697	0.0438182	0.0424808	0.0428373	0.0431081	0.042713	0.0432791	0.0424682	0.0421063	0.0428355	0.0421633	0.042283	0.0431359	0.0421258	0.0427769	0.0434531	0.0421526	0.0423027	0.0421116	0.0415663	0.0433762	0.0428391	0.0414916	0.0420565	0.041783	0.0423063	0.0416569	0.039912	0.0400163	0.0	0.0417391	0.0417024	0.0420743	0.0417409	0.043294	0.0422543	0.0429953	0.0414535	0.0431136	0.0425423	0.0427568	0.0426766	0.0423296	0.042564	0.0431748	0.0420104	0.0424754	0.0422186	0.0420193	0.0417461	0.0428519	0.0410414	0.0423332	0.0418498	0.0421134	0.0431841	0.0422937	0.0422364	0.0432511	0.0418269	0.0424393	0.0422812	0.0441347	0.0423134	0.0410295	0.0416482	0.0413601	0.0407637	0.0415524	0.0419079	0.0425224	0.0428556	0.042713	0.0419167	0.042693	0.0413463	0.0429898	0.0427294	0.0428226	0.043084	0.0423835	0.0441811	0.0429751	0.0425803	0.0417339	0.0420956	0.0420122	0.0433033	0.0424916	0.0441733	0.0430322	0.0425658	0.0429567	0.0427167	0.0418128	0.043047	0.0423925	0.0437155	0.0440249	0.0420459	0.0417444	0.0425604	0.0431563	0.0428483	0.0440538	0.0425966	0.0405142	0.0404776	0.0414154	0.0417374	0.0431618	0.0421223
unclassified-seq_SRR5221673	0.0410448	0.0415454	0.0431841	0.0418938	0.041945	0.04224	0.0422239	0.0421936	0.040816	0.0433164	0.04219	0.042249	0.0432418	0.0424231	0.0426021	0.0418568	0.0421312	0.0426093	0.041355	0.0421954	0.0425568	0.0413722	0.0417584	0.0428997	0.0418638	0.0414189	0.0417654	0.0409225	0.0432567	0.0416919	0.0413257	0.0413446	0.0413257	0.0412637	0.0410516	0.0412586	0.0417041	0.0417391	0.0	0.0390659	0.0377299	0.0414795	0.0415924	0.0412637	0.0428868	0.0416325	0.042755	0.0421063	0.0417935	0.0416255	0.0418832	0.0417111	0.0430544	0.0408194	0.0414985	0.0413412	0.0422866	0.0408886	0.0417988	0.041431	0.0425622	0.0413809	0.0414743	0.0429622	0.0415315	0.0410448	0.0423511	0.0413481	0.0417953	0.0416604	0.0432139	0.0416133	0.0422472	0.0419733	0.0415211	0.0410618	0.0418938	0.0407537	0.0420193	0.0418427	0.042249	0.0416464	0.0421294	0.0415159	0.0418111	0.0415646	0.0422221	0.0426366	0.0420903	0.0425894	0.0421276	0.0423457	0.0413188	0.0413498	0.0421045	0.0426148	0.0421722	0.0437992	0.0421045	0.0425948	0.0425839	0.0420938	0.0412809	0.0418832	0.0423943	0.0424826	0.0431841	0.0422901	0.0418304	0.0416395	0.0418392	0.0421027	0.0433126	0.0416377	0.0407637	0.0411711	0.0412861	0.0413274	0.0428666	0.0417199
unclassified-seq_SRR5221674	0.0410363	0.0415924	0.0436643	0.0426821	0.0422543	0.0428464	0.0424015	0.0427148	0.041055	0.0441116	0.0428171	0.042642	0.0437212	0.0430933	0.0430489	0.0424609	0.042744	0.0431841	0.0415107	0.0423979	0.042918	0.0417041	0.0422293	0.0430914	0.0422168	0.0420707	0.042133	0.0413809	0.0439712	0.041998	0.041968	0.041509	0.0417146	0.0416761	0.0412998	0.0416954	0.0424213	0.0417024	0.0390659	0.0	0.0382365	0.0417391	0.042642	0.0419397	0.0427897	0.0421437	0.0429898	0.0425858	0.0420672	0.0417076	0.0420104	0.0422704	0.0433538	0.0412174	0.0417426	0.0412517	0.0426693	0.0409564	0.0425694	0.041922	0.0429806	0.0415037	0.0419945	0.0430322	0.0423655	0.0410976	0.0422973	0.0416901	0.0421918	0.0420601	0.0434306	0.0423511	0.0425894	0.0422114	0.0417304	0.0413653	0.042673	0.0413326	0.0423565	0.0424411	0.0430249	0.0420317	0.0421971	0.0418374	0.0427477	0.0419185	0.0425586	0.0429456	0.0426384	0.0427258	0.042918	0.0424231	0.0416919	0.041582	0.0423709	0.0428519	0.042479	0.0442586	0.0426311	0.0429401	0.0425151	0.0420725	0.0420264	0.041855	0.0422866	0.042896	0.0431507	0.0423745	0.0423081	0.0423278	0.0420317	0.0424321	0.0437004	0.0422525	0.0411797	0.0414327	0.0420956	0.0415385	0.0436038	0.0422758
unclassified-seq_SRR5221675	0.0395668	0.0414829	0.0431804	0.0422436	0.0416691	0.0419114	0.0416954	0.0421294	0.0396743	0.0434325	0.0421971	0.0424646	0.0429475	0.042133	0.0418128	0.0409972	0.041885	0.0424953	0.0401029	0.0412672	0.0420104	0.0410397	0.0407251	0.0423691	0.0418216	0.0415715	0.0422364	0.0397695	0.0434512	0.0400751	0.0411917	0.0400375	0.0409056	0.0405076	0.04072	0.0411284	0.0409462	0.0420743	0.0377299	0.0382365	0.0	0.0417461	0.0412448	0.0408852	0.0425477	0.0419202	0.0422061	0.0416168	0.0422311	0.0408092	0.0415315	0.0419821	0.0427039	0.0398795	0.0407722	0.0397808	0.04224	0.0398942	0.0410159	0.0413119	0.0423009	0.0401932	0.0411917	0.0425985	0.0413947	0.0404012	0.0411267	0.0409938	0.0413067	0.0415802	0.0422955	0.0417181	0.0422901	0.0410601	0.0403797	0.0408633	0.0422579	0.0396149	0.0420992	0.0412534	0.0421543	0.0417742	0.0419061	0.0406915	0.0413153	0.0410601	0.0417724	0.0433612	0.0419273	0.0412672	0.0417269	0.0422669	0.0405359	0.0401537	0.0414673	0.0421223	0.0413981	0.0433762	0.0414777	0.0426439	0.0418199	0.0413188	0.0408734	0.0410925	0.0416761	0.0414016	0.0424646	0.0410789	0.0415367	0.0411489	0.0405943	0.0420903	0.0424141	0.0409819	0.0396663	0.0403879	0.0409344	0.0404826	0.0430156	0.0409174
unclassified-seq_SRR5221676	0.0417549	0.0416744	0.0430563	0.0420406	0.0425568	0.0428721	0.042797	0.041922	0.0417479	0.043455	0.0422364	0.042564	0.0436397	0.0424971	0.0430378	0.0426529	0.0424249	0.0430415	0.0421045	0.0420388	0.0427313	0.0419715	0.0424339	0.0429677	0.0420175	0.0414777	0.0415437	0.0413636	0.0433706	0.0423853	0.0414725	0.0421811	0.0410414	0.0418286	0.0422991	0.0418867	0.0431711	0.0417409	0.0414795	0.0417391	0.0417461	0.0	0.039839	0.0394661	0.0429088	0.0417286	0.0430821	0.0425785	0.0422043	0.0424808	0.0419626	0.0417549	0.0430914	0.0419008	0.0422722	0.0421597	0.0422758	0.0418621	0.0426057	0.0417619	0.0426948	0.0419786	0.0420672	0.0431062	0.0422615	0.0416744	0.0428355	0.0416622	0.0425332	0.0415698	0.0433108	0.0419803	0.0420016	0.0423368	0.0421793	0.0415037	0.0417549	0.0424664	0.0424971	0.0430433	0.0426166	0.04219	0.0417181	0.0415003	0.0425839	0.0425749	0.0428355	0.0428043	0.0420228	0.0442508	0.0427422	0.0420956	0.0414743	0.0418885	0.0420051	0.0431229	0.0426112	0.0443713	0.042693	0.042526	0.0432977	0.0429235	0.0417672	0.0424609	0.0430507	0.0437687	0.0441463	0.0430083	0.0415802	0.0422257	0.0427915	0.0430027	0.0434832	0.042642	0.0413033	0.0414552	0.0421045	0.0414708	0.04316	0.0420406
