sample	unclassified-seq_SRR5221635	unclassified-seq_SRR5221636	unclassified-seq_SRR5221637	unclassified-seq_SRR5221638	unclassified-seq_SRR5221639	unclassified-seq_SRR5221640	unclassified-seq_SRR5221641	unclassified-seq_SRR5221642	unclassified-seq_SRR5221643	unclassified-seq_SRR5221644	unclassified-seq_SRR5221645	unclassified-seq_SRR5221646	unclassified-seq_SRR5221647	unclassified-seq_SRR5221648	unclassified-seq_SRR5221649	unclassified-seq_SRR5221650	unclassified-seq_SRR5221651	unclassified-seq_SRR5221652	unclassified-seq_SRR5221653	unclassified-seq_SRR5221654	unclassified-seq_SRR5221655	unclassified-seq_SRR5221656	unclassified-seq_SRR5221657	unclassified-seq_SRR5221658	unclassified-seq_SRR5221659	unclassified-seq_SRR5221660	unclassified-seq_SRR5221661	unclassified-seq_SRR5221662	unclassified-seq_SRR5221663	unclassified-seq_SRR5221664	unclassified-seq_SRR5221665	unclassified-seq_SRR5221666	unclassified-seq_SRR5221667	unclassified-seq_SRR5221668	unclassified-seq_SRR5221669	unclassified-seq_SRR5221670	unclassified-seq_SRR5221671	unclassified-seq_SRR5221672	unclassified-seq_SRR5221673	unclassified-seq_SRR5221674	unclassified-seq_SRR5221675	unclassified-seq_SRR5221676	unclassified-seq_SRR5221677	unclassified-seq_SRR5221678	unclassified-seq_SRR5221679	unclassified-seq_SRR5221680	unclassified-seq_SRR5221681	unclassified-seq_SRR5221683	unclassified-seq_SRR5221684	unclassified-seq_SRR5221685	unclassified-seq_SRR5221686	unclassified-seq_SRR5221687	unclassified-seq_SRR5221688	unclassified-seq_SRR5221689	unclassified-seq_SRR5221690	unclassified-seq_SRR5221691	unclassified-seq_SRR5221692	unclassified-seq_SRR5221693	unclassified-seq_SRR5221694	unclassified-seq_SRR5221695	unclassified-seq_SRR5221696	unclassified-seq_SRR5221697	unclassified-seq_SRR5221698	unclassified-seq_SRR5221700	unclassified-seq_SRR5221701	unclassified-seq_SRR5221702	unclassified-seq_SRR5221704	unclassified-seq_SRR5221705	unclassified-seq_SRR5221706	unclassified-seq_SRR5221707	unclassified-seq_SRR5221708	unclassified-seq_SRR5221709	unclassified-seq_SRR5221710	unclassified-seq_SRR5221711	unclassified-seq_SRR5221712	unclassified-seq_SRR5221713	unclassified-seq_SRR5221714	unclassified-seq_SRR5221715	unclassified-seq_SRR5221716	unclassified-seq_SRR5221717	unclassified-seq_SRR5221718	unclassified-seq_SRR5221719	unclassified-seq_SRR5221720	unclassified-seq_SRR5221721	unclassified-seq_SRR5221722	unclassified-seq_SRR5221723	unclassified-seq_SRR5221724	unclassified-seq_SRR5221725	unclassified-seq_SRR5221726	unclassified-seq_SRR5221727	unclassified-seq_SRR5221728	unclassified-seq_SRR5221729	unclassified-seq_SRR5221730	unclassified-seq_SRR5221731	unclassified-seq_SRR5221732	unclassified-seq_SRR5221733	unclassified-seq_SRR5221734	unclassified-seq_SRR5221735	unclassified-seq_SRR5221736	unclassified-seq_SRR5221737	unclassified-seq_SRR5221738	unclassified-seq_SRR5221740	unclassified-seq_SRR5221741	unclassified-seq_SRR5221742	unclassified-seq_SRR5221743	unclassified-seq_SRR5221744	unclassified-seq_SRR5221745	unclassified-seq_SRR5221746	unclassified-seq_SRR5221747	unclassified-seq_SRR5221748	unclassified-seq_SRR5221749	unclassified-seq_SRR5221750	unclassified-seq_SRR5221751	unclassified-seq_SRR5221752	unclassified-seq_SRR5221753	unclassified-seq_SRR5221754	unclassified-seq_SRR5221755	unclassified-seq_SRR5221756	unclassified-seq_SRR5221757	unclassified-seq_SRR5221758
unclassified-seq_SRR5221661	0.026876	0.0264834	0.0279334	0.0271709	0.0274307	0.0275806	0.0275816	0.0266239	0.0269927	0.028337	0.0264655	0.0272596	0.0279832	0.0275214	0.027879	0.0279851	0.0275121	0.0276805	0.0268333	0.0272494	0.0278323	0.0267925	0.0275308	0.027622	0.0270275	0.0264753	0.0	0.0239067	0.0254967	0.0284024	0.0263792	0.0271736	0.0244473	0.0253561	0.0249069	0.0271819	0.0278408	0.0272327	0.0269827	0.0272475	0.0268333	0.0267311	0.0280293	0.0269489	0.0278018	0.0266869	0.0281304	0.0276333	0.0269215	0.0277677	0.026722	0.0268915	0.0278075	0.0272883	0.0274624	0.0271303	0.0269589	0.0267636	0.0275562	0.026741	0.02728	0.0273515	0.0266167	0.0277117	0.0272179	0.0268161	0.0278818	0.0267554	0.027656	0.0267645	0.0286701	0.0275853	0.0271294	0.0273952	0.0274101	0.0266626	0.0271174	0.0276447	0.0272096	0.027838	0.0273868	0.0272207	0.027292	0.0269297	0.027033	0.0273106	0.0273747	0.0274101	0.0266122	0.0293196	0.0280187	0.0268224	0.0263296	0.0276862	0.0268897	0.028035	0.0272957	0.0283097	0.0271524	0.0273738	0.027743	0.0276645	0.026769	0.0277544	0.0273878	0.028529	0.0288231	0.0277146	0.0267934	0.0273766	0.0281439	0.0274868	0.0284936	0.0275693	0.0266015	0.0262245	0.026788	0.0263022	0.0278904	0.0274055
unclassified-seq_SRR5221662	0.0256298	0.026206	0.0279525	0.0267609	0.0265862	0.0270495	0.0268134	0.0267067	0.025346	0.027818	0.0265557	0.0271414	0.0275308	0.0268924	0.0271184	0.0266509	0.0266995	0.0271939	0.0255435	0.0263863	0.0271423	0.0258872	0.0264923	0.0271828	0.0265334	0.0262236	0.0239067	0.0	0.0257671	0.0263881	0.0262509	0.0259906	0.0238832	0.0243042	0.0238706	0.0265101	0.0266914	0.0267446	0.0261858	0.0264326	0.0254772	0.0264192	0.0264798	0.0261147	0.0274438	0.0264326	0.0272281	0.0271976	0.0268442	0.0266365	0.0264326	0.0263801	0.0275881	0.0257525	0.0261489	0.0259358	0.0265817	0.0253536	0.0264851	0.0261296	0.0273319	0.0261068	0.0259463	0.0271856	0.0264629	0.0260491	0.0266086	0.0262474	0.0266491	0.0263429	0.0273729	0.0266599	0.0269088	0.0267148	0.0264388	0.0260046	0.0270028	0.0259506	0.0267491	0.0269079	0.0272929	0.026184	0.0267554	0.026258	0.0263429	0.0262483	0.0264896	0.0275693	0.0265021	0.0273069	0.0270247	0.0265262	0.0257887	0.0260386	0.0262721	0.0272725	0.0265763	0.0281256	0.0263234	0.0269197	0.0272041	0.026779	0.0262439	0.0264744	0.0268724	0.0270055	0.0275938	0.0263225	0.0262721	0.026358	0.0264219	0.0269644	0.0274737	0.0263376	0.0254212	0.025652	0.0261787	0.0258812	0.0277534	0.0264174
unclassified-seq_SRR5221663	0.0283097	0.028301	0.0293186	0.028683	0.0287127	0.0292513	0.0287495	0.027858	0.0282961	0.0296778	0.0281758	0.0290226	0.0291417	0.0283985	0.0289642	0.029235	0.028473	0.0289512	0.0280706	0.0281082	0.0290185	0.0279698	0.0291832	0.0289612	0.0283927	0.0278037	0.0254967	0.0257671	0.0	0.0293308	0.027707	0.0286434	0.0258198	0.0268833	0.0260526	0.0286009	0.0293298	0.0283224	0.0285349	0.0286572	0.0282097	0.0280668	0.0292198	0.0283555	0.0291914	0.0279363	0.0295	0.0288791	0.0285683	0.0288981	0.0282407	0.0282097	0.0289301	0.028676	0.0287783	0.0285871	0.0283985	0.0284171	0.0291579	0.0278437	0.0287664	0.0287664	0.028113	0.0288851	0.0284788	0.0283185	0.0291538	0.0279727	0.0289041	0.028113	0.0298435	0.0286078	0.0284818	0.0286859	0.0286108	0.0281787	0.0283146	0.0291447	0.0284808	0.0292361	0.0290467	0.0284465	0.0287783	0.027964	0.0284563	0.0285605	0.028681	0.0291559	0.0280562	0.030432	0.0290004	0.0281613	0.0277885	0.0287087	0.028171	0.0292951	0.0288092	0.029682	0.0289251	0.0286384	0.0292371	0.0290679	0.0281835	0.0292249	0.0287992	0.0297996	0.0300358	0.0292198	0.0281468	0.0286691	0.0294425	0.0290367	0.0296156	0.0286533	0.027779	0.0275036	0.028378	0.027544	0.0292992	0.0286859
unclassified-seq_SRR5221664	0.0260046	0.0277496	0.030149	0.0286919	0.0277733	0.0286088	0.0276399	0.0286404	0.0260316	0.0292972	0.0287853	0.0285398	0.0292442	0.0283653	0.028265	0.0280177	0.0278856	0.0287514	0.0264183	0.0272948	0.0284739	0.0272967	0.0272948	0.0289884	0.0285201	0.0277402	0.0284024	0.0263881	0.0293308	0.0	0.0253831	0.0239594	0.0272967	0.0273096	0.0263553	0.0276465	0.0274746	0.0284142	0.0275975	0.0279124	0.0268107	0.0284896	0.0274157	0.0269106	0.0289743	0.0285595	0.0280225	0.0285132	0.0289964	0.0277515	0.0280668	0.0285024	0.0289131	0.0263314	0.0268597	0.0268651	0.0288461	0.0264308	0.0278637	0.0274559	0.0295083	0.0269708	0.0270412	0.0284592	0.0280158	0.0280321	0.0270074	0.0277885	0.027318	0.0282981	0.0287773	0.02814	0.0287365	0.0279009	0.0273906	0.0271718	0.0291579	0.0260508	0.0285752	0.0276098	0.0289001	0.0278904	0.0285536	0.0272744	0.0277269	0.0275139	0.0279621	0.0297329	0.0282301	0.0268016	0.0270788	0.0286394	0.0274596	0.0266527	0.0279057	0.0283156	0.0280398	0.0301766	0.0273459	0.0288991	0.0282961	0.0276976	0.0275731	0.027454	0.0282039	0.027358	0.0285044	0.0270211	0.0281661	0.0276588	0.0268351	0.028339	0.0288261	0.0272124	0.0265934	0.0271912	0.0275355	0.0276032	0.0297423	0.0280254
unclassified-seq_SRR5221665	0.0265039	0.0262412	0.0276126	0.026958	0.0272948	0.0274269	0.0273245	0.0261226	0.0264851	0.0281526	0.0264352	0.0271092	0.0275994	0.0268388	0.0275703	0.0277771	0.0270541	0.0273878	0.0266383	0.0269808	0.0277885	0.0263526	0.0275458	0.0273831	0.0268742	0.0262598	0.0263792	0.0262509	0.027707	0.0253831	0.0	0.0244893	0.0262951	0.0270486	0.0268261	0.026769	0.0279401	0.0269507	0.0265307	0.0268188	0.0264637	0.0264735	0.0279286	0.0271552	0.0278933	0.0266626	0.02847	0.0273087	0.0269525	0.0275036	0.0266104	0.0268297	0.0275487	0.027134	0.0276192	0.0274391	0.0269133	0.0266446	0.0273747	0.0265253	0.0269808	0.0273394	0.0266617	0.0278351	0.0271128	0.026554	0.0277269	0.0266329	0.0276201	0.0266815	0.0283341	0.0271276	0.027205	0.027088	0.0273645	0.0266734	0.0265504	0.0274232	0.0272549	0.028062	0.0273403	0.0268615	0.0271404	0.0268878	0.0270403	0.0271838	0.0274699	0.0274522	0.026554	0.029233	0.0279573	0.0267491	0.0261322	0.0273589	0.0266167	0.0277373	0.0273282	0.0280264	0.0273357	0.0271755	0.0277307	0.027656	0.0268224	0.0276711	0.0276399	0.0285555	0.028679	0.0277383	0.0267898	0.027412	0.0281536	0.0274269	0.0282737	0.0274662	0.0263066	0.0262721	0.0268451	0.0261208	0.0277165	0.0271884
unclassified-seq_SRR5221666	0.0261735	0.0267211	0.0288142	0.0275684	0.027146	0.0277278	0.0271478	0.0272883	0.0256829	0.0286929	0.027639	0.0278628	0.0284112	0.0276541	0.0278009	0.0275581	0.0271893	0.0277288	0.026134	0.026866	0.0278075	0.0268233	0.0271414	0.0279468	0.0273896	0.0269197	0.0271736	0.0259906	0.0286434	0.0239594	0.0244893	0.0	0.0265155	0.0271487	0.0261594	0.0271239	0.0273477	0.0273589	0.026927	0.0272337	0.0261708	0.0276352	0.0275177	0.0267491	0.0283253	0.0272105	0.0279382	0.0279191	0.0278942	0.027484	0.0272327	0.0273663	0.0281845	0.0262104	0.0266347	0.026381	0.0278313	0.0261173	0.0274129	0.0265084	0.0283721	0.026228	0.0267907	0.0278151	0.0273878	0.0271727	0.0270367	0.0269279	0.0268997	0.0272438	0.0282048	0.0272809	0.0278142	0.0273896	0.026896	0.0268088	0.027838	0.0262933	0.0276598	0.0273636	0.0279487	0.0273282	0.0278447	0.026437	0.0271635	0.0271441	0.0273041	0.02859	0.0269562	0.0274784	0.0272013	0.0273962	0.0265387	0.026358	0.0272735	0.0278018	0.0273022	0.0290588	0.0269279	0.027725	0.0277383	0.0273431	0.0268815	0.0272004	0.0276815	0.0276957	0.0284328	0.0270412	0.0275872	0.0273087	0.027	0.0276239	0.0283751	0.027	0.0260272	0.0264539	0.0267726	0.0268551	0.0287038	0.0272216
unclassified-seq_SRR5221667	0.0265414	0.0265092	0.0277895	0.0269744	0.0269544	0.0270972	0.0269489	0.026588	0.0262051	0.0282796	0.0267094	0.0271856	0.0275515	0.0269452	0.0274531	0.0274643	0.0269033	0.0274858	0.026177	0.0264406	0.0275665	0.0263535	0.0270733	0.027267	0.026836	0.0261147	0.0244473	0.0238832	0.0258198	0.0272967	0.0262951	0.0265155	0.0	0.0243306	0.0214962	0.0267645	0.0271995	0.0269452	0.0264825	0.026732	0.0260499	0.0264869	0.027157	0.0264959	0.0275411	0.0265826	0.0277278	0.0273069	0.0268988	0.0269434	0.0263349	0.0265084	0.0275261	0.0265423	0.0269945	0.0266266	0.0267835	0.0260832	0.0269781	0.0262916	0.0272735	0.026445	0.0263199	0.0275336	0.0268615	0.0263119	0.0270761	0.0261621	0.0271064	0.0265101	0.0281942	0.0267835	0.0270138	0.0268261	0.0267681	0.0263385	0.0270486	0.0267563	0.0269854	0.0275299	0.0273896	0.0267247	0.0270174	0.0264967	0.0266365	0.0267148	0.0268669	0.0275938	0.0266374	0.0281275	0.027399	0.0266185	0.0261077	0.0267509	0.0263721	0.0274325	0.0269325	0.0283117	0.0268134	0.0274634	0.0275938	0.0273282	0.0262695	0.0271073	0.0269042	0.027921	0.0283468	0.0272485	0.026588	0.0269598	0.027217	0.0274363	0.0279535	0.026837	0.0260203	0.025863	0.0264646	0.0259932	0.027559	0.0268997
unclassified-seq_SRR5221668	0.0265647	0.0269297	0.0285752	0.0275693	0.0274083	0.0277809	0.0275036	0.0273199	0.0261893	0.0286859	0.0275712	0.0274718	0.0281594	0.0275233	0.0275881	0.0276192	0.0274064	0.0279966	0.0263296	0.0268342	0.0278209	0.0267265	0.0273273	0.0279688	0.0276503	0.0266887	0.0253561	0.0243042	0.0268833	0.0273096	0.0270486	0.0271487	0.0243306	0.0	0.0243692	0.0270238	0.0274391	0.0275458	0.0269516	0.0270302	0.0261462	0.0271893	0.027673	0.0268188	0.0281574	0.0271893	0.0282893	0.0276532	0.0276409	0.0271156	0.0270899	0.0272577	0.0283546	0.0267031	0.0272337	0.0268587	0.0274484	0.026273	0.0271782	0.026927	0.0277639	0.0270064	0.0270101	0.0281516	0.0273124	0.026876	0.0273004	0.0268379	0.0274466	0.0270431	0.0283419	0.0274494	0.0277326	0.027345	0.0271773	0.02675	0.0275787	0.0269808	0.0274662	0.0276805	0.0280101	0.0271248	0.027345	0.0269817	0.0271322	0.0269708	0.0273384	0.0282213	0.0270798	0.0282524	0.0277942	0.0272438	0.0265361	0.0270834	0.0270926	0.0279401	0.0273552	0.0287465	0.0272087	0.0277952	0.0279784	0.0275609	0.0268306	0.0274494	0.0275571	0.0280053	0.02859	0.0273691	0.0271745	0.0271875	0.0273617	0.0277771	0.0281894	0.0273403	0.0264513	0.0265316	0.0270495	0.0265557	0.0284857	0.0272022
unclassified-seq_SRR5221669	0.0262412	0.0268706	0.0286612	0.0275402	0.0271847	0.0278085	0.0270715	0.0274512	0.025719	0.0284034	0.0273087	0.0275327	0.0281391	0.0273087	0.0274344	0.0272216	0.0269161	0.0278981	0.0259515	0.026632	0.0276626	0.0265575	0.0268988	0.0279602	0.0273199	0.0267401	0.0249069	0.0238706	0.0260526	0.0263553	0.0268261	0.0261594	0.0214962	0.0243692	0.0	0.0268824	0.0269334	0.027088	0.0266068	0.0268969	0.0260211	0.0271358	0.0269964	0.0262642	0.0282223	0.0268424	0.0278294	0.0275994	0.0273217	0.0270431	0.026668	0.0271046	0.0276635	0.0258708	0.0264976	0.0261524	0.0272605	0.0257473	0.0269808	0.0260561	0.0281207	0.0257878	0.026243	0.0273301	0.0268152	0.0267934	0.0269033	0.0267022	0.0259593	0.0268551	0.0279717	0.0269042	0.027181	0.0270476	0.0262457	0.0262254	0.0277895	0.0259211	0.0272781	0.0272596	0.0275224	0.0270513	0.027358	0.0260998	0.0267049	0.0266599	0.0269106	0.028471	0.0267889	0.0271958	0.0268224	0.0270614	0.0262651	0.0259376	0.0268515	0.0275759	0.0267907	0.0288801	0.0268678	0.0272967	0.0276957	0.0271653	0.0267013	0.0271101	0.0271294	0.0271533	0.0281198	0.0265934	0.0270229	0.0268515	0.0265862	0.027229	0.0281507	0.0264352	0.0258474	0.0261164	0.026206	0.0264272	0.0282485	0.0270339
unclassified-seq_SRR5221670	0.0264923	0.026827	0.0282504	0.0274484	0.0274615	0.0277572	0.0274915	0.0270587	0.0265602	0.0283946	0.0273887	0.0274812	0.028171	0.0274802	0.0275093	0.0277354	0.0274559	0.0280197	0.0265182	0.0271875	0.0278542	0.0266518	0.027656	0.0280908	0.0272651	0.0268161	0.0271819	0.0265101	0.0286009	0.0276465	0.026769	0.0271239	0.0267645	0.0270238	0.0268824	0.0	0.0249673	0.0247064	0.0266761	0.0269388	0.0263323	0.0271082	0.0277155	0.0269562	0.02769	0.0266266	0.0279238	0.0277942	0.0273598	0.0274232	0.0269991	0.0270513	0.0279755	0.0266437	0.0272207	0.0264219	0.0272661	0.026677	0.0274774	0.0263704	0.0275421	0.0265961	0.0267202	0.0278323	0.0272448	0.0269808	0.0276909	0.0268478	0.0276164	0.0268906	0.0283809	0.0274148	0.0270651	0.0264985	0.0264397	0.0262554	0.0264548	0.0263748	0.027441	0.0275609	0.0277933	0.0270394	0.0271709	0.0269361	0.0271156	0.027122	0.0274279	0.0281256	0.0273301	0.028592	0.0278399	0.0271257	0.0264504	0.0270596	0.0267365	0.0277686	0.0272383	0.0287763	0.0275261	0.0278895	0.0277146	0.0277639	0.0269516	0.0274849	0.0279746	0.02792	0.0285683	0.0274718	0.026722	0.0271745	0.0277857	0.0278056	0.0282883	0.0274251	0.0255044	0.0254577	0.0262659	0.0264006	0.0281429	0.0272512
unclassified-seq_SRR5221671	0.0269361	0.0276399	0.0293237	0.0282281	0.0280725	0.0284269	0.0281739	0.0283049	0.0267112	0.0291812	0.0284034	0.028529	0.0289733	0.0283185	0.0283312	0.0280379	0.0280658	0.0287883	0.0270284	0.0277108	0.0284269	0.0272902	0.0278856	0.0288721	0.0281748	0.0276588	0.0278408	0.0266914	0.0293298	0.0274746	0.0279401	0.0273477	0.0271995	0.0274391	0.0269334	0.0249673	0.0	0.0253983	0.0273785	0.027544	0.0266347	0.0280427	0.0278009	0.0274475	0.028377	0.0276399	0.0283146	0.0284916	0.0283312	0.028142	0.0277392	0.0278399	0.0288052	0.0269215	0.0274587	0.0268797	0.0281005	0.0269525	0.0280283	0.0271736	0.0282204	0.0271266	0.0269881	0.0285703	0.0280081	0.0277468	0.0276079	0.0275036	0.0281178	0.0277004	0.0288431	0.0281845	0.027818	0.0267401	0.0268697	0.0266509	0.0274241	0.0265889	0.0282301	0.0280206	0.0284877	0.0276428	0.0282767	0.0276258	0.0277402	0.0277468	0.0280206	0.0291346	0.0281342	0.0284357	0.0278933	0.0281043	0.0271561	0.0273041	0.0276211	0.0283868	0.027879	0.0297683	0.0279918	0.0288621	0.0284298	0.0282572	0.0275543	0.0278942	0.0282446	0.0282398	0.0291215	0.0278847	0.027623	0.0276994	0.027656	0.0285496	0.0289703	0.0277971	0.0259176	0.0259176	0.0267166	0.0273236	0.0290417	0.0277847
unclassified-seq_SRR5221672	0.0272642	0.0269416	0.0281903	0.0275355	0.0278389	0.0279957	0.0276834	0.0271312	0.0270926	0.0288821	0.0271331	0.0277032	0.0283536	0.0275205	0.0278237	0.0279976	0.0274587	0.0282776	0.0270743	0.0271792	0.0280908	0.0268161	0.0279248	0.0280851	0.0275515	0.0271699	0.0272327	0.0267446	0.0283224	0.0284142	0.0269507	0.0273589	0.0269452	0.0275458	0.027088	0.0247064	0.0253983	0.0	0.0268933	0.0270394	0.0268252	0.027217	0.0282097	0.0271773	0.0276985	0.0265084	0.0282495	0.0277203	0.0272355	0.0278828	0.027066	0.0270697	0.0281874	0.0269233	0.0278018	0.0270779	0.0271893	0.0271598	0.0277534	0.0265728	0.027088	0.0271211	0.0268351	0.0277971	0.027499	0.0271138	0.0282611	0.0270476	0.0278504	0.0269379	0.0288132	0.0272939	0.026429	0.0268706	0.0267591	0.02607	0.0262554	0.0271036	0.0272624	0.0280889	0.0274587	0.0273496	0.0273282	0.0268016	0.0276051	0.0275806	0.0277051	0.0283185	0.0271875	0.0295351	0.0284435	0.0274167	0.0267772	0.0276333	0.0270954	0.02817	0.0273794	0.0285565	0.0277013	0.0274176	0.0279937	0.0281536	0.0273812	0.0282679	0.0278866	0.0286256	0.0292442	0.0277449	0.0267446	0.0274596	0.0282669	0.0276249	0.0285555	0.0277477	0.0254093	0.0254695	0.0263633	0.0266518	0.0280831	0.027499
unclassified-seq_SRR5221673	0.0265441	0.0267437	0.0283438	0.0274008	0.0273794	0.0276465	0.0274232	0.0271064	0.0264255	0.0285545	0.0273431	0.0275872	0.0282611	0.0276362	0.0273766	0.0274428	0.0272559	0.0279114	0.0265307	0.0269708	0.0279248	0.0267184	0.0273273	0.027879	0.0273999	0.0266239	0.0269827	0.0261858	0.0285349	0.0275975	0.0265307	0.026927	0.0264825	0.0269516	0.0266068	0.0266761	0.0273785	0.0268933	0.0	0.024047	0.0232912	0.026856	0.0275271	0.0266743	0.0279727	0.0268915	0.027819	0.0269927	0.0267455	0.0267618	0.0268397	0.0269334	0.028171	0.0265003	0.0271838	0.0265871	0.0270577	0.0263597	0.0272679	0.0266581	0.0276513	0.0270981	0.0265835	0.0279363	0.0267356	0.0264192	0.0274596	0.0266212	0.0274681	0.0267329	0.0281932	0.027242	0.0272374	0.0268924	0.0272142	0.0265701	0.0268606	0.0266572	0.0271801	0.0274765	0.0273291	0.0271487	0.0273459	0.026788	0.0270275	0.0272679	0.0273004	0.0282223	0.0269781	0.0287365	0.027988	0.0271469	0.0265334	0.0268915	0.0271193	0.0278952	0.0274765	0.0286285	0.0271294	0.0277383	0.0279133	0.0274812	0.0269325	0.0275111	0.027544	0.0280302	0.0284298	0.0275383	0.0266869	0.0268642	0.0273505	0.0277458	0.0284995	0.027292	0.0260272	0.026243	0.0266239	0.0264068	0.0279621	0.0270074
unclassified-seq_SRR5221674	0.0268488	0.026927	0.0284592	0.0274428	0.0275928	0.0277231	0.0275703	0.0273645	0.0266455	0.0287068	0.0275252	0.0276872	0.028299	0.0277468	0.027499	0.0279659	0.0277288	0.0281188	0.0268397	0.0274344	0.0280053	0.0269955	0.0276173	0.0280899	0.0272967	0.0271533	0.0272475	0.0264326	0.0286572	0.0279124	0.0268188	0.0272337	0.026732	0.0270302	0.0268969	0.0269388	0.027544	0.0270394	0.024047	0.0	0.023633	0.0274681	0.0277477	0.0270908	0.0280543	0.0271616	0.0281304	0.0271709	0.026979	0.0271533	0.0269617	0.0269434	0.0281555	0.026917	0.0273552	0.0270238	0.0273245	0.0266941	0.0276626	0.0268542	0.0277601	0.0271174	0.0268469	0.0278513	0.0270046	0.0265889	0.0277895	0.0269799	0.0275853	0.0268215	0.0282233	0.0274064	0.0276399	0.0271589	0.0271709	0.0267022	0.0272642	0.0269872	0.0273663	0.0277828	0.0277193	0.0272281	0.0276324	0.026968	0.0272374	0.0270825	0.0274746	0.0283497	0.0272364	0.0287763	0.0280995	0.027426	0.0266311	0.0271368	0.0270889	0.0280764	0.0273347	0.0285871	0.0274288	0.0280053	0.0279698	0.0279612	0.0268143	0.0276277	0.0278837	0.0283204	0.0287256	0.0274952	0.0271046	0.027399	0.0277572	0.0279631	0.0285545	0.0274961	0.0263588	0.0265092	0.0271579	0.0264664	0.0283166	0.027181
unclassified-seq_SRR5221675	0.0257491	0.026511	0.0281797	0.0271607	0.0269015	0.0273273	0.0268424	0.0269425	0.0255691	0.028201	0.0269772	0.0272124	0.0277373	0.0270991	0.0272475	0.0270431	0.0269744	0.0276381	0.0258051	0.0266662	0.0276154	0.0262624	0.0267392	0.0276588	0.0270495	0.0263429	0.0268333	0.0254772	0.0282097	0.0268107	0.0264637	0.0261708	0.0260499	0.0261462	0.0260211	0.0263323	0.0266347	0.0268252	0.0232912	0.023633	0.0	0.0268261	0.026807	0.0262677	0.0277781	0.0266644	0.0275562	0.0268506	0.0269042	0.0263013	0.0263704	0.0264575	0.027989	0.0257973	0.0265772	0.0259663	0.0269088	0.0256529	0.0265934	0.0263801	0.0274148	0.026397	0.0262624	0.0275196	0.0264263	0.0259758	0.0266104	0.0261726	0.0268978	0.0264602	0.0274335	0.026927	0.0272355	0.0263935	0.0262933	0.0261085	0.0266896	0.0258042	0.0268551	0.026917	0.0271727	0.0264923	0.0271358	0.0263775	0.0263961	0.0265396	0.0268615	0.0280831	0.0270862	0.0274045	0.0272624	0.0269243	0.0259133	0.0262122	0.0266329	0.0273552	0.0269206	0.0283487	0.0267473	0.0273357	0.0274587	0.0270367	0.0262527	0.0267536	0.0271368	0.0271432	0.0277857	0.0268143	0.0263535	0.0264522	0.0264967	0.0273022	0.0274466	0.0266392	0.0255717	0.0256889	0.0261691	0.0259784	0.0279966	0.0266257
unclassified-seq_SRR5221676	0.0269653	0.0268197	0.0279535	0.0273031	0.0275853	0.0276862	0.0277098	0.0269243	0.0270376	0.0286612	0.0269179	0.0272883	0.0281719	0.0275074	0.0276192	0.0279315	0.0275055	0.0280398	0.0270614	0.0270926	0.0280216	0.0268252	0.0276277	0.0277193	0.027111	0.0265253	0.0267311	0.0264192	0.0280668	0.0284896	0.0264735	0.0276352	0.0264869	0.0271893	0.0271358	0.0271082	0.0280427	0.027217	0.026856	0.0274681	0.0268261	0.0	0.0252634	0.0243732	0.0277278	0.0267103	0.0279937	0.0275402	0.0269854	0.0274353	0.0268488	0.0268806	0.0278656	0.027344	0.0277534	0.0274466	0.0270476	0.0269151	0.0275186	0.026677	0.0273143	0.0275346	0.0269206	0.0279449	0.0274849	0.0266779	0.0280466	0.0266347	0.0279277	0.0264246	0.0286196	0.0271727	0.0271036	0.0272522	0.0272411	0.0267672	0.0267247	0.0275346	0.0272152	0.0278971	0.0275327	0.0268224	0.0270367	0.0270009	0.0272939	0.0275224	0.0276569	0.0279535	0.0271912	0.0294107	0.0283253	0.0269836	0.0264397	0.0275214	0.0270394	0.0282029	0.0274737	0.0285703	0.0278094	0.0277534	0.0280793	0.0278914	0.0269909	0.0279019	0.0280494	0.0286741	0.0288411	0.0280331	0.0267835	0.0273245	0.0283351	0.0277686	0.0285221	0.0278313	0.0264281	0.0265799	0.0273347	0.0265218	0.0279985	0.0274036
