sample	unclassified-seq_SRR5221635	unclassified-seq_SRR5221636	unclassified-seq_SRR5221637	unclassified-seq_SRR5221638	unclassified-seq_SRR5221639	unclassified-seq_SRR5221640	unclassified-seq_SRR5221641	unclassified-seq_SRR5221642	unclassified-seq_SRR5221643	unclassified-seq_SRR5221644	unclassified-seq_SRR5221645	unclassified-seq_SRR5221646	unclassified-seq_SRR5221647	unclassified-seq_SRR5221648	unclassified-seq_SRR5221649	unclassified-seq_SRR5221650	unclassified-seq_SRR5221651	unclassified-seq_SRR5221652	unclassified-seq_SRR5221653	unclassified-seq_SRR5221654	unclassified-seq_SRR5221655	unclassified-seq_SRR5221656	unclassified-seq_SRR5221657	unclassified-seq_SRR5221658	unclassified-seq_SRR5221659	unclassified-seq_SRR5221660	unclassified-seq_SRR5221661	unclassified-seq_SRR5221662	unclassified-seq_SRR5221663	unclassified-seq_SRR5221664	unclassified-seq_SRR5221665	unclassified-seq_SRR5221666	unclassified-seq_SRR5221667	unclassified-seq_SRR5221668	unclassified-seq_SRR5221669	unclassified-seq_SRR5221670	unclassified-seq_SRR5221671	unclassified-seq_SRR5221672	unclassified-seq_SRR5221673	unclassified-seq_SRR5221674	unclassified-seq_SRR5221675	unclassified-seq_SRR5221676	unclassified-seq_SRR5221677	unclassified-seq_SRR5221678	unclassified-seq_SRR5221679	unclassified-seq_SRR5221680	unclassified-seq_SRR5221681	unclassified-seq_SRR5221683	unclassified-seq_SRR5221684	unclassified-seq_SRR5221685	unclassified-seq_SRR5221686	unclassified-seq_SRR5221687	unclassified-seq_SRR5221688	unclassified-seq_SRR5221689	unclassified-seq_SRR5221690	unclassified-seq_SRR5221691	unclassified-seq_SRR5221692	unclassified-seq_SRR5221693	unclassified-seq_SRR5221694	unclassified-seq_SRR5221695	unclassified-seq_SRR5221696	unclassified-seq_SRR5221697	unclassified-seq_SRR5221698	unclassified-seq_SRR5221700	unclassified-seq_SRR5221701	unclassified-seq_SRR5221702	unclassified-seq_SRR5221704	unclassified-seq_SRR5221705	unclassified-seq_SRR5221706	unclassified-seq_SRR5221707	unclassified-seq_SRR5221708	unclassified-seq_SRR5221709	unclassified-seq_SRR5221710	unclassified-seq_SRR5221711	unclassified-seq_SRR5221712	unclassified-seq_SRR5221713	unclassified-seq_SRR5221714	unclassified-seq_SRR5221715	unclassified-seq_SRR5221716	unclassified-seq_SRR5221717	unclassified-seq_SRR5221718	unclassified-seq_SRR5221719	unclassified-seq_SRR5221720	unclassified-seq_SRR5221721	unclassified-seq_SRR5221722	unclassified-seq_SRR5221723	unclassified-seq_SRR5221724	unclassified-seq_SRR5221725	unclassified-seq_SRR5221726	unclassified-seq_SRR5221727	unclassified-seq_SRR5221728	unclassified-seq_SRR5221729	unclassified-seq_SRR5221730	unclassified-seq_SRR5221731	unclassified-seq_SRR5221732	unclassified-seq_SRR5221733	unclassified-seq_SRR5221734	unclassified-seq_SRR5221735	unclassified-seq_SRR5221736	unclassified-seq_SRR5221737	unclassified-seq_SRR5221738	unclassified-seq_SRR5221740	unclassified-seq_SRR5221741	unclassified-seq_SRR5221742	unclassified-seq_SRR5221743	unclassified-seq_SRR5221744	unclassified-seq_SRR5221745	unclassified-seq_SRR5221746	unclassified-seq_SRR5221747	unclassified-seq_SRR5221748	unclassified-seq_SRR5221749	unclassified-seq_SRR5221750	unclassified-seq_SRR5221751	unclassified-seq_SRR5221752	unclassified-seq_SRR5221753	unclassified-seq_SRR5221754	unclassified-seq_SRR5221755	unclassified-seq_SRR5221756	unclassified-seq_SRR5221757	unclassified-seq_SRR5221758
unclassified-seq_SRR5221661	0.0136869	0.0131386	0.0141952	0.0137276	0.0141437	0.0142427	0.0140905	0.012871	0.013904	0.0145015	0.0127534	0.0142806	0.0140093	0.0135916	0.0141694	0.0144131	0.0136748	0.0140997	0.0135446	0.013641	0.0142866	0.0131995	0.0144112	0.014175	0.0137877	0.0127935	0.0	0.0104573	0.0113361	0.0153911	0.0128163	0.0144005	0.0113681	0.0123588	0.0124317	0.0134744	0.0146598	0.0134691	0.0135739	0.0140188	0.0137693	0.0131222	0.0147444	0.0137814	0.0142219	0.0131995	0.0146111	0.0135819	0.0133091	0.0141612	0.0136263	0.0137428	0.014012	0.0142579	0.014022	0.0143507	0.0132982	0.0136963	0.0143828	0.0135163	0.013928	0.0147496	0.0133135	0.0138836	0.0134943	0.0133948	0.0143595	0.0130473	0.0149305	0.0131952	0.0145791	0.0138891	0.0139334	0.0141052	0.0144795	0.0134493	0.0133047	0.0151666	0.0135579	0.0146584	0.0137115	0.0138191	0.0141851	0.0141929	0.0140061	0.0141102	0.0139067	0.014209	0.0131433	0.0164016	0.0148911	0.0134885	0.012986	0.014783	0.0129775	0.0143851	0.0139693	0.0143586	0.013641	0.0139788	0.0145015	0.0143809	0.0133362	0.0145588	0.0141056	0.015287	0.0149976	0.0150896	0.0128612	0.0132755	0.0150493	0.0140316	0.0147949	0.0143879	0.0133318	0.0130113	0.0141616	0.012705	0.0141704	0.0141327
unclassified-seq_SRR5221662	0.0134537	0.0130482	0.0140134	0.0135725	0.0138381	0.0139915	0.0139302	0.0128176	0.0134722	0.0143758	0.0127808	0.0141625	0.0139738	0.0135756	0.0138868	0.0140348	0.0133541	0.0140093	0.0131286	0.0133712	0.0141139	0.0129122	0.0141469	0.0140613	0.0136307	0.0126233	0.0104573	0.0	0.0114606	0.0149002	0.0127441	0.0141121	0.0111771	0.011853	0.0120239	0.0133117	0.0143437	0.0132303	0.0133357	0.0138092	0.0135792	0.0129058	0.0143688	0.0135013	0.0140645	0.0130503	0.0143748	0.0134304	0.0131235	0.0138191	0.0135398	0.0137016	0.0138106	0.0139203	0.0135234	0.0139915	0.0131097	0.0132364	0.0139765	0.0133432	0.013798	0.0143079	0.0130019	0.0136655	0.0132026	0.0130593	0.0138809	0.0128074	0.0144771	0.0130014	0.0142866	0.0134969	0.0136731	0.0138958	0.0140992	0.0131887	0.0132634	0.0147092	0.013504	0.0142778	0.0136748	0.0135225	0.0139144	0.013839	0.0138038	0.013794	0.0136909	0.0141796	0.0131718	0.0157899	0.0145777	0.0134568	0.0129267	0.0143939	0.0128502	0.0141791	0.013816	0.0143107	0.0134396	0.013694	0.014387	0.0141194	0.0132768	0.0143028	0.0139425	0.0148149	0.0147868	0.0145758	0.012671	0.0130404	0.0146178	0.0137612	0.0145203	0.0140025	0.0129574	0.0128536	0.0139638	0.0126392	0.0140553	0.0139253
unclassified-seq_SRR5221663	0.0141364	0.0135774	0.0145217	0.0141717	0.0144453	0.0146144	0.0145001	0.0132542	0.0143284	0.0148988	0.0133095	0.0147153	0.0143641	0.0140102	0.0144084	0.0146163	0.0139157	0.0144631	0.0139253	0.0139325	0.0147653	0.0136325	0.0147777	0.0146126	0.0142413	0.013236	0.0113361	0.0114606	0.0	0.0155866	0.0132021	0.0147892	0.0116273	0.0128036	0.0126567	0.0139525	0.0150595	0.0137715	0.014022	0.0144476	0.014307	0.0135783	0.0151422	0.0141134	0.014588	0.0135256	0.0149686	0.0139411	0.0136214	0.0143949	0.0141405	0.0143112	0.0143851	0.0146897	0.0142455	0.0146926	0.0137285	0.0141121	0.0147768	0.0139062	0.0144177	0.0151027	0.0137079	0.0141809	0.0138913	0.0137549	0.0145574	0.0133975	0.0152826	0.0136361	0.0149652	0.0141763	0.0142487	0.0146097	0.014783	0.0140129	0.0137805	0.0154923	0.0140599	0.0150522	0.0141947	0.0142501	0.0145876	0.0144532	0.0144954	0.0145466	0.0142362	0.0146968	0.0136686	0.0166536	0.0152296	0.0139734	0.0134563	0.0151602	0.0133922	0.0146646	0.0144575	0.0147672	0.0140901	0.0142335	0.015029	0.0147834	0.0137702	0.0149565	0.0144387	0.0157338	0.0154441	0.0154386	0.0133108	0.0137168	0.0154148	0.0143888	0.0151641	0.0146187	0.0136267	0.0134229	0.0146741	0.0131688	0.0145819	0.0145937
unclassified-seq_SRR5221664	0.0150324	0.0150188	0.0165676	0.0160552	0.015969	0.0162428	0.0158279	0.0151573	0.0153047	0.0164999	0.0150377	0.0164452	0.0159537	0.0156527	0.0161506	0.0162839	0.0154421	0.0160588	0.0150877	0.0154158	0.0163476	0.0150421	0.0159828	0.0162787	0.0159327	0.0150024	0.0153911	0.0149002	0.0155866	0.0	0.0121943	0.0130173	0.0151836	0.0158457	0.0153787	0.0154223	0.0163017	0.0153683	0.0155911	0.0160372	0.0155626	0.0155122	0.0164173	0.0155301	0.0164247	0.0155112	0.0163906	0.0155511	0.0156001	0.0159118	0.0158061	0.0161444	0.0161025	0.0154967	0.0155531	0.0158955	0.0155486	0.0152694	0.0163173	0.0154099	0.0162267	0.0159792	0.0152365	0.0157646	0.0154938	0.0154958	0.0156618	0.0152571	0.0161077	0.0154193	0.0164989	0.0157116	0.015969	0.0161216	0.0158731	0.0152733	0.0156101	0.0162683	0.0157025	0.0162902	0.015967	0.0159332	0.0163158	0.0157519	0.0160254	0.016083	0.0159537	0.0164773	0.0153299	0.0170258	0.0161098	0.0159578	0.0152125	0.0161144	0.0150891	0.0161816	0.0160161	0.0166536	0.0154277	0.0158426	0.0164404	0.0160336	0.0153891	0.0161666	0.0161464	0.0165591	0.0168409	0.0162558	0.0151822	0.0152164	0.0164352	0.0160069	0.0167235	0.0157843	0.0148882	0.0149561	0.0159567	0.0149758	0.0164762	0.0162106
unclassified-seq_SRR5221665	0.0131883	0.0125628	0.0136918	0.0133795	0.0135699	0.0136534	0.0135579	0.0122514	0.013236	0.014091	0.0123769	0.0138209	0.0135097	0.013145	0.0137841	0.0141006	0.0132247	0.0136472	0.0130967	0.0132629	0.0140805	0.0127092	0.0140234	0.0137818	0.013334	0.0124288	0.0128163	0.0127441	0.0132021	0.0121943	0.0	0.0113546	0.0128859	0.0135867	0.0140485	0.0130434	0.0143539	0.013019	0.0132234	0.0136129	0.0133878	0.0128286	0.0144392	0.0135872	0.0140343	0.0129578	0.0144799	0.0131935	0.0129442	0.0137868	0.0132647	0.0135699	0.0136525	0.0139402	0.0135579	0.0140175	0.0130121	0.0133257	0.0139997	0.0132212	0.0135053	0.0144687	0.0131019	0.0135876	0.0131131	0.0129331	0.0140476	0.0127618	0.0147806	0.0128248	0.0142829	0.0134357	0.0134585	0.013754	0.0140649	0.0131792	0.0129024	0.0146419	0.0132943	0.0143935	0.01347	0.01347	0.0138796	0.0137567	0.0138083	0.0138877	0.0137043	0.013918	0.0129152	0.0161113	0.0145095	0.0133659	0.0126987	0.0144795	0.0126233	0.0139743	0.0137267	0.0139856	0.0133152	0.0135274	0.0141598	0.0139906	0.013034	0.0141419	0.0140052	0.0150576	0.0148945	0.0148403	0.0127172	0.0130847	0.0148427	0.0137039	0.0144546	0.0140517	0.0129408	0.0128062	0.0140375	0.0124528	0.0138304	0.0137343
unclassified-seq_SRR5221666	0.0145029	0.0141331	0.0155112	0.0149344	0.0151607	0.0152012	0.014905	0.0139085	0.0144579	0.0156879	0.0140846	0.0155486	0.0151149	0.0147287	0.0152311	0.0154173	0.0146527	0.0152458	0.0144079	0.014623	0.0155766	0.0143117	0.0153496	0.0153249	0.0148623	0.014012	0.0144005	0.0141121	0.0147892	0.0130173	0.0113546	0.0	0.0143804	0.0151441	0.0148049	0.0146305	0.0157202	0.0144968	0.0147358	0.0151724	0.0147911	0.0146111	0.0157884	0.0148695	0.0155546	0.0145409	0.0157429	0.0148269	0.0146892	0.0151714	0.0148916	0.0151661	0.0151505	0.0148556	0.0147348	0.0151295	0.0145198	0.0145372	0.0154148	0.0144191	0.0152762	0.0152135	0.0144444	0.0148518	0.0146438	0.0146367	0.0151334	0.0142852	0.0155866	0.014547	0.0157985	0.0148322	0.0150019	0.0152252	0.0151037	0.0145965	0.0145744	0.0156412	0.0148059	0.0156975	0.0149782	0.0150179	0.0155152	0.0148878	0.0152895	0.0152964	0.0150121	0.0154704	0.0143614	0.0167791	0.0155496	0.0149329	0.0142395	0.0154138	0.0142672	0.0153693	0.0152145	0.0157196	0.0147044	0.0148873	0.0156904	0.0152698	0.0145579	0.0155152	0.0152728	0.0160665	0.0160917	0.0157126	0.0142681	0.0145062	0.0159139	0.0151358	0.0158823	0.0151066	0.014157	0.0140585	0.0151968	0.0140202	0.0154515	0.0152267
unclassified-seq_SRR5221667	0.0137459	0.0131442	0.0142533	0.0137079	0.0141396	0.0141318	0.0141066	0.0128383	0.0138236	0.0145348	0.0128392	0.0142215	0.0140416	0.0135424	0.0142016	0.0142579	0.0136076	0.0140248	0.0133593	0.0135526	0.0143084	0.0131576	0.014387	0.014203	0.0138615	0.0127631	0.0113681	0.0111771	0.0116273	0.0151836	0.0128859	0.0143804	0.0	0.0115365	0.00944361	0.0134674	0.0144963	0.0133782	0.0135703	0.0139352	0.0137755	0.0131779	0.0146845	0.0138011	0.0142607	0.0132434	0.0147348	0.0135402	0.0132394	0.0139311	0.013565	0.0137088	0.0139207	0.0141911	0.013923	0.0143028	0.0132008	0.0134951	0.0141166	0.0134656	0.0140535	0.0146206	0.0133143	0.0139221	0.0133427	0.0132812	0.0141299	0.0130203	0.0147868	0.0131468	0.0145748	0.013711	0.0138602	0.0141079	0.0143856	0.0134308	0.0133786	0.0150111	0.0136517	0.0145386	0.0138335	0.0138408	0.0141874	0.0140668	0.0140134	0.0140713	0.0138561	0.0143084	0.0133335	0.0162918	0.0148595	0.0135734	0.0129702	0.014761	0.0129241	0.0142192	0.0138588	0.0144546	0.0136994	0.0140116	0.0146589	0.0143911	0.0133716	0.014478	0.0141024	0.0152949	0.015044	0.0150188	0.0128684	0.0133012	0.0149276	0.0139094	0.0146286	0.0142118	0.0132912	0.0131135	0.0143182	0.0126794	0.0141217	0.0141869
unclassified-seq_SRR5221668	0.0142238	0.0137814	0.0148595	0.0143916	0.0146745	0.0147539	0.0147648	0.0136009	0.0143321	0.0151018	0.0134859	0.0146636	0.0146277	0.0142215	0.0146594	0.0148532	0.014215	0.0147063	0.0138376	0.0139979	0.014905	0.0136842	0.0147268	0.0147596	0.0145095	0.0134168	0.0123588	0.011853	0.0128036	0.0158457	0.0135867	0.0151441	0.0115365	0.0	0.012537	0.0140435	0.0151256	0.014118	0.0140695	0.0145184	0.0142977	0.013807	0.0152728	0.0144369	0.0149527	0.013852	0.0152566	0.0141387	0.0139366	0.0146003	0.0143103	0.0143804	0.0146598	0.0149065	0.0143767	0.0149604	0.013967	0.0140599	0.0146613	0.0142044	0.0145621	0.0152895	0.0139502	0.0145762	0.0140563	0.013862	0.0147101	0.0136089	0.0155107	0.0137634	0.0151495	0.0143205	0.0145739	0.0147353	0.0150285	0.0141336	0.0140823	0.0156572	0.0142788	0.0151968	0.0145184	0.0144954	0.014781	0.0146774	0.0146371	0.0146807	0.0145273	0.0148863	0.014038	0.0168339	0.0155866	0.0143112	0.0137325	0.0153043	0.0136726	0.0149084	0.0146135	0.0150096	0.0142899	0.0145221	0.0152203	0.0148417	0.0139943	0.0151324	0.014824	0.0157666	0.0155931	0.0155426	0.0136263	0.0139167	0.0155771	0.0146126	0.0152586	0.0149007	0.0140097	0.0138007	0.0149922	0.0134779	0.0147949	0.0147763
unclassified-seq_SRR5221669	0.014502	0.0142358	0.0154893	0.0148662	0.0151237	0.0152738	0.0150116	0.0141451	0.014564	0.0155806	0.0139897	0.0152772	0.0151802	0.0146116	0.0151739	0.0152262	0.0143627	0.0152076	0.0141984	0.0144303	0.0153126	0.0141671	0.0152056	0.0153748	0.0150072	0.0138453	0.0124317	0.0120239	0.0126567	0.0153787	0.0140485	0.0148049	0.00944361	0.012537	0.0	0.0145099	0.0153343	0.0142829	0.0145334	0.0149589	0.0146764	0.0143135	0.0154624	0.0145918	0.0153299	0.0143149	0.0154838	0.0145386	0.0143344	0.0148451	0.0147039	0.014848	0.0149137	0.0146959	0.0145297	0.0149691	0.0143311	0.0143158	0.0150198	0.0143126	0.0152399	0.0148302	0.0141708	0.0146419	0.0141814	0.0143363	0.0148111	0.0140485	0.0149074	0.0142441	0.0155127	0.0146008	0.0148049	0.0150843	0.0147968	0.0143558	0.0145711	0.0155236	0.0147149	0.0154044	0.0149305	0.0148326	0.0152223	0.014605	0.0149397	0.0149647	0.0147101	0.0154967	0.0143493	0.0165538	0.0154228	0.014772	0.0139929	0.0150019	0.0140654	0.0151617	0.0147577	0.0156011	0.014581	0.0148202	0.0156522	0.0151773	0.0143758	0.0154193	0.0149696	0.0158563	0.0159557	0.0153466	0.0139874	0.0141998	0.0155012	0.0148743	0.0156849	0.0148269	0.0139643	0.0139321	0.0149503	0.0137832	0.0153067	0.0151753
unclassified-seq_SRR5221670	0.0137625	0.0132951	0.0142727	0.0137872	0.0142122	0.0142321	0.0142201	0.0130739	0.0138823	0.0146916	0.0131935	0.0143256	0.0141405	0.0136321	0.0141607	0.0143576	0.0136432	0.0142829	0.0134251	0.0137621	0.0145626	0.0132095	0.0144187	0.0144135	0.0139561	0.0130512	0.0134744	0.0133117	0.0139525	0.0154223	0.0130434	0.0146305	0.0134674	0.0140435	0.0145099	0.0	0.0119501	0.0108882	0.0135022	0.0137746	0.0137697	0.0132747	0.0148049	0.0139593	0.0141194	0.0128795	0.0143693	0.013732	0.0134771	0.0141993	0.0138101	0.0139493	0.0142173	0.0139806	0.013875	0.0139829	0.0133353	0.0136597	0.0141851	0.0132421	0.013661	0.0142903	0.0134036	0.0138877	0.0135101	0.0134159	0.0142889	0.0131831	0.0150503	0.0132616	0.0146764	0.0138958	0.0133423	0.0131692	0.0136445	0.0130791	0.0125949	0.0142987	0.0136673	0.0146017	0.0139311	0.0136512	0.0140015	0.0140266	0.0140942	0.0142196	0.0141212	0.0144795	0.0137177	0.016309	0.0151198	0.013771	0.0131088	0.0148341	0.0129621	0.0143219	0.0140649	0.0147477	0.0140677	0.0141235	0.0147006	0.0144841	0.0136143	0.014752	0.0145555	0.0151978	0.0151018	0.0149353	0.0128078	0.0132991	0.015043	0.0141203	0.0148379	0.0145095	0.0124648	0.0121448	0.013661	0.0128727	0.0142136	0.014096
unclassified-seq_SRR5221671	0.0148025	0.0144051	0.0156001	0.0150377	0.0153832	0.0153402	0.0153683	0.0142931	0.0149276	0.0158325	0.014493	0.0156256	0.0154793	0.0149976	0.0154188	0.0155072	0.0148518	0.0155466	0.0146471	0.0149315	0.0157217	0.014449	0.0156151	0.0155566	0.0152404	0.0142372	0.0146598	0.0143437	0.0150595	0.0163017	0.0143539	0.0157202	0.0144963	0.0151256	0.0153343	0.0119501	0.0	0.0118486	0.014623	0.0149498	0.0148283	0.0146414	0.0158558	0.0149927	0.0152703	0.0142843	0.0156809	0.0148978	0.0146041	0.0153175	0.0150673	0.0152193	0.0153861	0.0149166	0.014958	0.0150396	0.0146935	0.014824	0.0155386	0.0144874	0.0148446	0.0155296	0.014407	0.0150658	0.0147686	0.0145753	0.0152821	0.0143804	0.0161185	0.0144537	0.0158767	0.0150154	0.014414	0.0141648	0.0146807	0.0139752	0.0137693	0.0153348	0.0149252	0.0157757	0.015264	0.0148878	0.0152389	0.0152738	0.0153033	0.0153343	0.0152846	0.0156824	0.0148417	0.0172347	0.0162356	0.0150358	0.014333	0.015864	0.014198	0.0155606	0.0151714	0.0158736	0.0151241	0.0153043	0.0158838	0.0156658	0.014666	0.0157575	0.0155561	0.0162397	0.016207	0.0160948	0.0141171	0.0144532	0.0160449	0.0153481	0.0160588	0.0156101	0.0135247	0.0129903	0.0145081	0.0141345	0.0155027	0.0152856
unclassified-seq_SRR5221672	0.0137872	0.0132121	0.0141667	0.013825	0.0142783	0.0142445	0.0142469	0.0130812	0.0138633	0.0145998	0.0131299	0.0143455	0.0142067	0.0136931	0.0140754	0.0143103	0.0135057	0.0142556	0.0134726	0.0136281	0.0145024	0.013206	0.0144776	0.0144383	0.0139865	0.0130237	0.0134691	0.0132303	0.0137715	0.0153683	0.013019	0.0144968	0.0133782	0.014118	0.0142829	0.0108882	0.0118486	0.0	0.013433	0.013682	0.0137971	0.0132521	0.014804	0.0138065	0.0140371	0.0128172	0.0145358	0.0135916	0.0133318	0.014152	0.0138588	0.0139008	0.0141001	0.0138092	0.0138525	0.0138624	0.0133178	0.0137509	0.0144355	0.0132899	0.0136878	0.0143052	0.0132425	0.0138579	0.0134784	0.0134471	0.01438	0.0132195	0.0149325	0.0131541	0.014722	0.0137168	0.0128062	0.0133261	0.0134427	0.0126182	0.0125611	0.0143776	0.0135115	0.0145235	0.0137949	0.0136307	0.0141084	0.0139194	0.0141722	0.0142252	0.0140581	0.0144177	0.0135225	0.0164084	0.0150784	0.0138403	0.0131028	0.014761	0.0129442	0.014346	0.0139153	0.0147082	0.0139684	0.013811	0.0145805	0.0143842	0.0135721	0.0147853	0.0143753	0.0152164	0.0151353	0.0148245	0.0127176	0.0133244	0.0151032	0.0140216	0.0148542	0.0143168	0.0122682	0.0119874	0.0135265	0.012857	0.0140814	0.0140038
unclassified-seq_SRR5221673	0.0139756	0.0134071	0.0144467	0.0140608	0.0143618	0.0143739	0.0144654	0.0132538	0.014054	0.0148389	0.0132551	0.0145588	0.0143939	0.0140412	0.0143154	0.014509	0.0138304	0.0145362	0.0137133	0.0139511	0.0145838	0.0134845	0.014478	0.0145207	0.0141478	0.0131222	0.0135739	0.0133357	0.014022	0.0155911	0.0132234	0.0147358	0.0135703	0.0140695	0.0145334	0.0135022	0.014623	0.013433	0.0	0.0113561	0.0109733	0.0132699	0.0147872	0.0139062	0.0145663	0.0133047	0.0148446	0.0132586	0.0130954	0.0138886	0.0138426	0.0139934	0.0142964	0.014198	0.0141492	0.0143307	0.0134348	0.01375	0.0145142	0.0137276	0.0142178	0.0149065	0.013593	0.0141061	0.013206	0.013161	0.0144416	0.0132468	0.0151832	0.0132673	0.0147629	0.0138547	0.0137984	0.0142058	0.014442	0.0134726	0.0131511	0.0150009	0.0137379	0.0147277	0.0139026	0.0139734	0.0144546	0.0142543	0.0142561	0.0143544	0.014174	0.0146187	0.0137039	0.0165618	0.015263	0.0139466	0.0133139	0.0149474	0.0134524	0.0146239	0.0143837	0.0146267	0.0140129	0.0140471	0.0149243	0.0145956	0.0137621	0.014803	0.0145395	0.0153333	0.0153535	0.0152851	0.012992	0.0133707	0.0151271	0.0141782	0.0148331	0.0144079	0.01332	0.0130881	0.0142441	0.012908	0.0142839	0.0141989
unclassified-seq_SRR5221674	0.014313	0.0138245	0.0148446	0.0144051	0.014814	0.0148221	0.0148169	0.0137684	0.0144687	0.015259	0.0137562	0.0148839	0.0148097	0.0144472	0.0147477	0.0149623	0.0142991	0.0148959	0.0141056	0.0143093	0.0150024	0.0136766	0.0150077	0.0149589	0.0144575	0.0136183	0.0140188	0.0138092	0.0144476	0.0160372	0.0136129	0.0151724	0.0139352	0.0145184	0.0149589	0.0137746	0.0149498	0.013682	0.0113561	0.0	0.0116473	0.0138119	0.0153777	0.01432	0.0148825	0.0136543	0.0151758	0.0136267	0.0135084	0.0143372	0.0142667	0.0142903	0.0146447	0.0146703	0.0145179	0.0146883	0.0138493	0.0141713	0.0149421	0.0141685	0.014486	0.0152541	0.0140029	0.0145221	0.0136833	0.0135393	0.0149604	0.0136695	0.0155566	0.0137213	0.0151949	0.014373	0.014314	0.0144799	0.014792	0.0138868	0.0138606	0.0154441	0.0142774	0.01519	0.0144345	0.0144243	0.0149214	0.0147163	0.0146206	0.0146055	0.0145659	0.0149118	0.0140521	0.0169434	0.0157434	0.014487	0.0137329	0.0154257	0.0137984	0.0150319	0.0146935	0.0151047	0.0144551	0.0146055	0.0151519	0.015061	0.014012	0.0151324	0.0149262	0.0157096	0.0156497	0.0156572	0.0135566	0.0138863	0.0156236	0.0147001	0.0153535	0.0149089	0.0137863	0.0135513	0.0147191	0.0133065	0.014732	0.0146741
unclassified-seq_SRR5221675	0.0140759	0.0136169	0.0148302	0.0143061	0.0146168	0.0146215	0.0146069	0.0134616	0.0141043	0.0150145	0.0135084	0.014803	0.0145866	0.0142783	0.0145866	0.0147039	0.0141107	0.0146542	0.013899	0.0141331	0.0149445	0.01372	0.0148135	0.0148035	0.0144434	0.013401	0.0137693	0.0135792	0.014307	0.0155626	0.0133878	0.0147911	0.0137755	0.0142977	0.0146764	0.0137697	0.0148283	0.0137971	0.0109733	0.0116473	0.0	0.013682	0.0151587	0.0142556	0.0148164	0.0136713	0.0150697	0.0135819	0.0135013	0.0141011	0.0141107	0.0141814	0.0144827	0.0143042	0.0142445	0.014457	0.0137338	0.013952	0.0146764	0.0139902	0.0144495	0.0150508	0.0138669	0.0142973	0.0134735	0.0133935	0.014524	0.0135216	0.0153461	0.0136499	0.0149098	0.0142344	0.0142215	0.0143279	0.0145687	0.0138394	0.0135761	0.0150979	0.0140576	0.0149209	0.0142076	0.0142432	0.0146835	0.0145852	0.0144089	0.0144795	0.0143442	0.0149922	0.0139802	0.0165718	0.0154471	0.0142399	0.0134286	0.0151373	0.013593	0.0148551	0.0145857	0.0148441	0.014204	0.0143618	0.0151836	0.014804	0.0138629	0.0150285	0.0147548	0.0155816	0.0155246	0.0154247	0.0133078	0.013577	0.01529	0.014386	0.0149947	0.0146461	0.0134032	0.0132264	0.0143963	0.013174	0.0145593	0.0144621
unclassified-seq_SRR5221676	0.0135996	0.0129912	0.0140677	0.01369	0.0140526	0.0140956	0.0141056	0.0128193	0.0138363	0.0144411	0.0127627	0.0141011	0.0140485	0.0136597	0.013977	0.014295	0.0134951	0.0142076	0.0134775	0.0135765	0.0143595	0.0131645	0.0142524	0.014064	0.0135774	0.0125857	0.0131222	0.0129058	0.0135783	0.0155122	0.0128286	0.0146111	0.0131779	0.013807	0.0143135	0.0132747	0.0146414	0.0132521	0.0132699	0.0138119	0.013682	0.0	0.0117855	0.0109782	0.0140919	0.0130134	0.0143488	0.0133327	0.0129967	0.0137926	0.0135508	0.0135606	0.013894	0.0142432	0.0139793	0.014386	0.0130911	0.0135424	0.0140362	0.0134089	0.01382	0.0146911	0.0132013	0.0137271	0.013286	0.0130516	0.0141428	0.012857	0.0149291	0.0127079	0.0143028	0.0135022	0.0133922	0.0138214	0.0139897	0.0130993	0.0130426	0.0149026	0.0134837	0.0145085	0.0136646	0.0134365	0.0136699	0.0138155	0.0140152	0.0141524	0.0139334	0.0142012	0.0133204	0.0163853	0.0150474	0.0133532	0.0128426	0.0146499	0.0129732	0.0143154	0.0140271	0.0145278	0.0138678	0.0139298	0.0145391	0.0142529	0.0133847	0.0145348	0.014353	0.0152375	0.0150891	0.0152022	0.0127812	0.0132638	0.015149	0.0139411	0.0146244	0.01432	0.0131589	0.0129745	0.0142224	0.012702	0.014102	0.0139956
